2026-05-09 22:40:17 | INFO | train | device=cuda
2026-05-09 22:40:17 | INFO | train | model=gbdt (sklearn) input_dim=58 classes=10
2026-05-09 22:53:51 | INFO | train | checkpoint=D:\ML\music_genre_classification\outputs\tabular_gbdt\checkpoints\model.joblib val_accuracy=0.8762 val_log_loss=0.42549968159080287
2026-05-19 22:53:56 | INFO | train | device=mps
2026-05-19 22:53:56 | INFO | train | model=gbdt (sklearn) input_dim=58 classes=10
2026-05-19 23:00:51 | INFO | train | checkpoint=/Users/hieunguyen/music_genre_classification/outputs/tabular_gbdt/checkpoints/model.joblib val_accuracy=0.6700 val_log_loss=0.9770162433984023
2026-06-20 23:52:31 | INFO | train | device=mps
2026-06-20 23:52:31 | INFO | train | model=gbdt (sklearn) input_dim=58 classes=10
2026-06-20 23:59:32 | INFO | train | checkpoint=/Users/hieunguyen/music_genre_classification/outputs/tabular_gbdt/checkpoints/model.joblib val_accuracy=0.6700 val_log_loss=0.9770162433984023
